"region";"iso3c";"country";"year";"system";"leader";"party_name";"pf_party_id";"party_short";"soc_pcp";"cult_pcp";"edu_pcp";"sprot_pcp";"health_pcp";"house_pcp";"envir_pcp";"def_p";"welfare_p";"commtot";"sp";"cct";"lpi";"ncp";"maj";"v2pariglef_ord";"v2pawelf_ord";"v2paclient_ord";"v2pagroup_2";"v2pagroup_3";"v2paind_ord";"v2palocoff_ord";"v2paactcom_ord";"v2pasoctie_ord";"gov_eff";"rulelaw";"state_cap";"trade_tax";"cmd_idx";"gdp_g";"gdp_pcp_nc";"gdp_pcp_ppp";"inf_eop_g";"unemp";"population";"acc_balance";"tax_inc_sc";"nrtax_inc_sc";"cgov_debt";"kof_idx";"kof_idx_df";"kof_idx_dj";"kof_trade_df";"kof_trade_dj";"kof_finance_df";"kof_finance_dj";"kof_personal_df";"kof_personal_dj";"KOFInGI";"kof_info_df";"kof_info_dj";"kof_pol_df";"kof_pol_dj";"freedom_idx";"state_own";"res_depletion";"urban_pop";"net_migration";"ajr_settmort";"dp_ratio";"civviol";"civwar";"ethviol";"ethwar";"civtot"
"Caribbean";"PRI";"Puerto Rico";"2018";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"-0,19301933050155601";"0,55620360374450695";;;;;;;;;;;;;;;;"29,4230937957764";;;;;"53,68891906738281";"70,9876937866211";"92,2127532958984";;"89,6983413696289";"21,2990303039551";"3,91678452491760";;;;"93,578";"-17320";;"54,1734217684382";;;;;
"Caribbean";"PRI";"Puerto Rico";"2019";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"-0,20007714629173301";"0,55815750360488903";;;;;;;;;;;;;;;;"29,5921840667725";;;;;"54,60373306274414";"70,9059753417969";"92,8818664550781";;"90,7636032104492";"21,2673320770264";"3,91985154151917";;;;"93,576";"-16013";;"54,6902169648557";;;;;
"Caribbean";"PRI";"Puerto Rico";"2020";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"-0,29792812466621399";"0,60439485311508201";;;;;;;;;;;;;;;;"29,8867359161377";;;;;"53,67702102661133";"73,0148468017578";"92,1273956298828";;"89,6778106689453";"21,2680130004883";"3,92305612564087";;;;"93,581";"-7408";;"55,3884763997272";;;;;
"Caribbean";"PRI";"Puerto Rico";"2021";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"-0,30067530274391202";"0,57534366846084595";;;;;;;;;;;;;;;;"30,1205730438232";;;;;"53,63901138305664";"71,8696136474609";"93,8728103637695";;"92,3384628295898";"21,2720623016357";"3,92459154129028";;;;"93,592";"-7408";;"56,2661285842097";;;;;
"Caribbean";"TTO";"Trinidad & Tobago";"1980";"Parliamentary";"Eric Eustace Williams";"People’s National Movement";"4283";"PNM";;;;;;;;;;;;;;;"0,666666690";"2";"4";"1";"0,000";"0,333";"1";"4";"3";"3";;;"1,187999963760375977";"0,0795426857839003";;;;;;;;;;;"5,9622349234390";"46,9134597778320";"48,6519317626953";"45,1749954223633";"60,88624191284180";"33,05259704589844";"52,2816238403320";"50,9002914428711";"62,13320159912109";"57,3100051879883";"53,1671524047852";"59,1446685791016";"47,1896362304688";"31,4835720062256";"36,01826858520508";"5,45";"8,50136239782016";"2,90362742243930e+01";"52,284";"-10709";"4,44";"64,4867350465743";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1981";"Parliamentary";"George Michael Chambers";"People’s National Movement";"4283";"PNM";;;;;;;;;;;;;;;"0,666666690";"2";"4";"1";"0,000";"0,333";"1";"4";"3";"3";;;"1,213000059127807617";"0,0796449582706253";;;;;;;;;;;"8,3020985592933";"47,2470817565918";"48,1494750976562";"46,3446998596191";"59,16540908813477";"32,71747207641602";"52,5841598510742";"51,2344779968262";"62,64317321777344";"57,5698242187500";"52,7024497985840";"57,9029884338379";"47,5019073486328";"31,4860668182373";"36,69145202636719";;;"2,50318221557141e+01";"52,468";"-12086";"4,44";"64,2723652621440";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1982";"Parliamentary";"George Michael Chambers";"People’s National Movement";"4283";"PNM";;;;;;;;;;;;;;;"0,722222210";"2";"4";"1";"0,000";"0,333";"1";"4";"3";"3";;;"0,891099989414215088";"0,0830623626708984";;;;;;;;;;;"7,4548897542810";"45,4783210754395";"46,9602622985840";"43,9963722229004";"59,61602783203125";"32,39996719360352";"45,9736557006836";"40,5503425598145";"64,40041351318359";"57,4253311157227";"52,1860122680664";"56,2488937377930";"48,1231307983398";"31,5060100555420";"35,79506301879883";;;"8,78630337849778e+00";"52,653";"-12529";"4,44";"64,4692705668315";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1983";"Parliamentary";"George Michael Chambers";"People’s National Movement";"4283";"PNM";;;;;;;;;;;;;;;"0,722222210";"2";"4";"1";"0,000";"0,333";"1";"4";"3";"3";;;"0,856500029563903809";"0,0928548908233643";;;;;;;;;;;"10,6235178510570";"45,0686378479004";"44,4963226318359";"45,6409835815430";"47,12600708007812";"32,06753921508789";"47,4170761108398";"41,0693359375000";"60,39637374877930";"58,2684020996094";"52,2344665527344";"55,7234992980957";"48,7454452514648";"31,5974636077881";"38,89097213745117";;;"1,12617495935736e+01";"52,837";"-12544";"4,44";"64,8937098772384";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1984";"Parliamentary";"George Michael Chambers";"People’s National Movement";"4283";"PNM";;;;;;;;;;;;;;;"0,722222210";"2";"4";"1";"0,000";"0,333";"1";"4";"3";"3";;;"0,841700017452239990";"0,1415122127532959";;;;;;;;;;;"15,6122053640560";"44,2915954589844";"44,0874481201172";"44,4957313537598";"41,66440963745117";"31,79836082458496";"46,5086097717285";"41,3002662658691";"61,91541671752930";"58,6520843505859";"52,6571731567383";"55,6310653686523";"49,6832847595215";"33,5159797668457";"35,61572265625000";;;"1,25096691061255e+01";"53,021";"-12413";"4,44";"65,3755314783123";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1985";"Parliamentary";"George Michael Chambers";"People’s National Movement";"4283";"PNM";;;;;;;;;;;;;;;"0,722222210";"2";"4";"1";"0,000";"0,333";"1";"4";"3";"3";;;"0,787400007247924805";"0,1809030723571777";;;;;;;;;;;"16,3854075223450";"45,0633926391602";"44,0040206909180";"46,1227684020996";"38,37255096435547";"31,58661270141602";"50,7944641113281";"41,2518844604492";"60,67207717895508";"60,5365943908691";"52,7999382019043";"55,2852439880371";"50,3146362304688";"33,6290435791016";"39,44619369506836";"5,50";"6,07629427792916";"1,34813362042671e+01";"53,205";"-8051";"4,44";"65,7980050909151";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1986";"Parliamentary";"Arthur Napoleon Raymond Robinson";"National Alliance for Reconstruction";"4284";"NAR";;;;;;;;;;;;;;;"0,722222210";"4";"3";"0";"0,000";"0,667";"0";"3";"1";"2";;;"0,839100003242492676";"0,1696065139770508";;;;;;;;;;;"35,8935403469560";"46,5589828491211";"46,0370254516602";"47,0809440612793";"49,16267395019531";"31,11465835571289";"54,9719810485840";"40,8599052429199";"58,99626541137695";"61,0097465515137";"53,3135414123535";"55,3609886169434";"51,2660903930664";"33,0050506591797";"42,06515121459961";;;"8,65807902631993e+00";"53,389";"-8620";"4,44";"66,0074789824217";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1987";"Parliamentary";"Arthur Napoleon Raymond Robinson";"National Alliance for Reconstruction";"4284";"NAR";;;;;;;;;;;;;;;"0,916666690";"4";"3";"0";"0,000";"0,667";"0";"3";"1";"2";;;"0,746399998664855957";"0,1332858180999756";;;;;;;;;;;"45,5867169023900";"45,0911254882812";"44,4984855651855";"45,6837692260742";"44,47662353515625";"30,93625068664551";"47,4742622375488";"40,0549812316895";"59,53921508789062";"62,1971435546875";"53,5186691284180";"54,8181190490723";"52,2192192077637";"34,6212844848633";"37,98929977416992";;;"1,29716957793874e+01";"53,573";"-9002";"4,44";"65,8393834228221";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1988";"Parliamentary";"Arthur Napoleon Raymond Robinson";"National Alliance for Reconstruction";"4284";"NAR";;;;;;;;;;;;;;;"0,916666690";"4";"3";"0";"0,000";"0,667";"0";"3";"1";"2";;;"0,772300004959106445";"0,1127467346191406";;;;;;;;;;;"48,9874949123100";"45,2662200927734";"45,6015968322754";"44,9308433532715";"46,71720886230469";"30,54674530029297";"51,4484214782715";"39,6402320861816";"56,84234237670898";"62,1463508605957";"54,2539024353027";"55,0040054321289";"53,5037956237793";"35,8254547119141";"33,88927841186523";;;"1,00474631651791e+01";"53,757";"-9023";"4,44";"65,3430451752090";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1989";"Parliamentary";"Arthur Napoleon Raymond Robinson";"National Alliance for Reconstruction";"4284";"NAR";;;;;;;;;;;;;;;"0,916666690";"4";"3";"0";"0,000";"0,667";"0";"3";"1";"2";;;"0,678600013256072998";"0,1297968387603760";;;;;;;;;;;"51,1349042128100";"45,3430595397949";"47,1342201232910";"43,5519027709961";"49,88708496093750";"30,39309120178223";"57,9957809448242";"38,9332504272461";"56,86087036132812";"59,6583862304688";"55,1483345031738";"54,8555946350098";"55,4410820007324";"35,7229118347168";"30,57543945312500";;;"1,56444030851995e+01";"53,941";"-8588";"4,44";"64,6521973348083";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1990";"Parliamentary";"Arthur Napoleon Raymond Robinson";"National Alliance for Reconstruction";"4284";"NAR";;;;;;;;;;"89,8213958740234";;;;;"0,916666690";"4";"3";"0";"0,000";"0,667";"0";"3";"1";"2";;;"0,585399985313415527";"0,1439509963989258";;;;;;;;;"14,90187129164765";"14,90187129164765";"47,7084532639510";"45,4891090393066";"46,9535980224609";"44,0246200561523";"48,61175918579102";"30,12145614624023";"58,0260810852051";"38,1999282836914";"57,08631896972656";"59,6209411621094";"55,9826469421387";"54,8858680725098";"57,0794296264648";"35,8330955505371";"31,18444252014160";"5,77";"7,41144414168937";"1,79368129050595e+01";"54,124";"-7878";"4,44";"63,7873754152824";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1991";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"86,1623229980469";;;;;"0,916666690";"3";"4";"1";"0,000";"0,333";"0";"4";"3";"3";;;"0,573099970817565918";"0,1513440895080566";;;;;;;;;"16,21126944698653";"16,21126944698653";"49,4771261685580";"46,2582359313965";"47,7722625732422";"44,7441940307617";"54,86540222167969";"30,51797485351562";"57,1995315551758";"37,8705062866211";"57,96945190429688";"60,8001289367676";"55,8204879760742";"54,5253028869629";"57,1156692504883";"35,4829139709473";"34,39950180053711";;;"1,01104457658280e+01";"54,308";"-7149";"4,44";"62,7185030485239";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1992";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"85,9119415283203";;;;;"0,583333310";"3";"4";"1";"0,000";"0,333";"0";"4";"3";"3";;;"0,695699989795684814";"0,1358579921722412";;;;;;;;;"17,96649089981289";"17,96649089981289";"49,1519607451170";"46,3460159301758";"45,3077926635742";"47,3842430114746";"48,21844100952148";"31,15381431579590";"54,2750434875488";"50,3812866210938";"56,90435791015625";"63,4352645874023";"55,8712120056152";"54,5960426330566";"57,1463928222656";"35,0547866821289";"34,52269363403320";;;"9,46129972730955e+00";"54,491";"-6650";"4,44";"61,4278969073201";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1993";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"83,9793701171875";;;;;"0,583333310";"3";"4";"1";"0,000";"0,333";"0";"4";"3";"3";;;"0,639100015163421631";"0,1352056121826172";;;;;;;;;"23,18159922928709";"20,04254977520873";"58,7857146458710";"50,1784553527832";"47,5080337524414";"52,8488655090332";"54,39291381835938";"31,51238632202148";"57,2460594177246";"63,2546653747559";"59,04105758666992";"61,9386215209961";"56,7012825012207";"56,2587509155273";"57,1438102722168";"34,6091804504395";"44,79458999633789";;;"1,04402625795695e+01";"54,674";"-6554";"4,44";"59,8724454180304";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1994";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"82,9439392089844";;;;;"0,583333310";"3";"4";"1";"0,000";"0,333";"0";"4";"3";"3";;;"0,627600014209747314";"0,1187001323699951";;;;;;;;;"20,94513013147304";"17,26254360075127";"52,5816954970000";"51,7640762329102";"48,8461608886719";"54,6820106506348";"49,50087738037109";"32,71610260009766";"62,5255928039551";"65,8041381835938";"60,10328674316406";"62,8312988281250";"56,6692543029785";"56,2325401306152";"57,1059761047363";"33,1347274780273";"47,70143508911133";;;"9,87631675458321e+00";"54,857";"-6615";"4,44";"58,0376941479350";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1995";"Parliamentary";"Basdeo Panday";"United National Congress";"4281";"UNC";;;;;;;;;;"83,4296417236328";;;;;"0,555555580";"2";"4";"1";"0,000";"0,667";"1";"4";"3";"3";;;"0,704800009727478027";"0,0962557125091553";;;;;;;;;"22,11642837204975";"17,00524144775610";"50,1376500164630";"56,8243484497070";"58,0752563476562";"55,5734558105469";"49,35437393188477";"35,09817886352539";"66,7945861816406";"66,3443603515625";"60,87979507446289";"62,7889595031738";"57,7226486206055";"56,5436668395996";"58,9016227722168";"57,8063545227051";"50,92143630981445";"7,16";"8,44686648501362";"1,04766054873664e+01";"55,040";"-6723";"4,44";"55,9843326403723";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1996";"Parliamentary";"Basdeo Panday";"United National Congress";"4281";"UNC";;;;;;;;;;"85,7729034423828";;;;;"0,527777790";"2";"4";"1";"0,000";"0,667";"1";"4";"3";"3";"-0,10441105067730000";"0,53429514169693004";"0,805100023746490479";"0,0823099899291992";;;;;;;;;"24,58075152066398";"17,15081575805810";"46,9800128485610";"57,1435089111328";"57,1610946655273";"57,1259155273438";"50,17173385620117";"36,03747177124023";"66,2306213378906";"70,9696273803711";"61,03908157348633";"63,1708450317383";"59,5749435424805";"58,7177391052246";"60,4321517944336";"54,1108016967773";"52,35733032226562";;;"1,17056277734578e+01";"55,224";"-6827";"4,44";"53,7647626272560";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1997";"Parliamentary";"Basdeo Panday";"United National Congress";"4281";"UNC";;;;;;;;;;"85,5925292968750";"1";"0";"0";"1";"0,527777790";"2";"4";"1";"0,000";"0,667";"1";"4";"3";"3";;;"0,784099996089935303";"0,0914156627655029";;;;;;;;;"22,34920112910740";"18,22192989668119";"46,1142425036250";"54,5492668151855";"51,3531913757324";"57,7453727722168";"57,00119018554688";"35,57663726806641";"66,4788284301758";"72,0418701171875";"60,72364807128906";"63,5548324584961";"60,6764221191406";"60,2061614990234";"61,1466827392578";"32,3024215698242";"53,41707611083984";;;"1,00522675997103e+01";"55,406";"-6865";"4,44";"51,4609837482075";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1998";"Parliamentary";"Basdeo Panday";"United National Congress";"4281";"UNC";;;;;;;;;;"81,2137680053711";;;;;"0,527777790";"2";"4";"1";"0,000";"0,667";"1";"4";"3";"3";"0,21007084846496599";"0,59451287984848000";"0,817499995231628418";"0,1008652973175049";;;;;;;;;"21,69365460602774";"20,02272668577774";"42,7764584654850";"54,7498092651367";"51,3379058837891";"58,1617240905762";"59,90599060058594";"35,54426193237305";"64,8725204467773";"72,6376953125000";"61,53140258789062";"64,3555526733398";"61,0882148742676";"58,2784271240234";"63,8980102539062";"31,7079162597656";"53,71088790893555";;;"4,99656487484562e+00";"55,589";"-6730";"4,44";"49,2162203022296";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"1999";"Parliamentary";"Basdeo Panday";"United National Congress";"4281";"UNC";;;;;;;;;;"84,5298004150391";;;;;"0,527777790";"2";"4";"1";"0,000";"0,667";"1";"4";"3";"3";;;"0,774299979209899902";"0,1025505447387695";;;;;;;;;"19,75795360777482";"17,37187127532777";"42,1521498125030";"55,9360084533691";"52,2417411804199";"59,6302680969238";"56,40630340576172";"34,90502929687500";"65,2553863525391";"72,8655776977539";"61,89302444458008";"65,0278854370117";"64,4757003784180";"63,1719512939453";"65,7794494628906";"33,7582244873047";"56,80888366699219";;;"7,93685870087980e+00";"55,771";"-6103";"4,44";"47,1267846729328";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2000";"Parliamentary";"Basdeo Panday";"United National Congress";"4281";"UNC";;;;;;;;;;"89,6902313232422";;;;;"0,527777790";"2";"4";"1";"0,333";"0,667";"1";"4";"3";"3";"0,45406955480575600";"0,41365453600883501";"0,778699994087219238";"0,1016376399993896";"-4,25043068247894e+00";;;;;;;;"20,59324466558224";"14,74691417089274";"38,9113807010450";"56,7490615844727";"52,7306785583496";"60,7674522399902";"54,39881515502930";"36,90043640136719";"66,8392028808594";"73,9307022094727";"62,57880401611328";"67,5370788574219";"67,6294250488281";"67,4486846923828";"67,8101806640625";"33,7021179199219";"57,49061965942383";"7,21";"8,44686648501362";"1,00975327540710e+01";"55,905";"-5185";"4,44";"45,1604256515419";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2001";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"88,5380859375000";"1";"0";"0";"1";"0,527777790";"3";"4";"1";"0,000";"0,333";"1";"4";"3";"3";;;"0,645500004291534424";"0,1068578529357910";"-4,44048254775774e+00";;;;;;;;"22,02069755783141";"14,35937835708659";"36,6125711962310";"58,1265487670898";"52,8219871520996";"63,4311065673828";"53,09289169311523";"44,65136718750000";"65,6895065307617";"74,8713455200195";"62,27028274536133";"69,3673782348633";"73,9476242065430";"71,0442733764648";"76,8509826660156";"34,0463905334473";"58,59113693237305";"7,22";"8,24794902249003";"6,65827504933928e+00";"55,718";"-4252";"4,44";"43,3339401207864";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2002";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"88,0005035400391";;;;;"0,555555580";"3";"4";"1";"0,000";"0,333";"1";"4";"3";"3";"0,34126788377761802";"0,43502724170684798";"0,651499986648559570";"0,0973637580871582";"-2,29612608880297e+00";;;;;;;;"20,22287143781817";"15,79343281493274";"35,6190380588610";"55,4691658020020";"49,7562179565430";"61,1821098327637";"51,00300979614258";"46,40295410156250";"63,5606880187988";"64,7408142089844";"63,90042114257812";"69,3681106567383";"70,8803710937500";"70,7370834350586";"71,0236587524414";"32,6736412048340";"58,37960052490234";"7,19";"8,13463559428282";"8,07599390929261e+00";"55,530";"-3613";"4,44";"41,7527895820498";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2003";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"91,0340881347656";;;;;"0,555555580";"3";"4";"1";"0,000";"0,333";"1";"4";"3";"3";"0,47329476475715598";"0,23420883715152699";"0,517000019550323486";"0,1121828460693359";"-3,34228809886019e+00";;;;;;;;"21,08946289008370";"13,21711656781775";"29,0452415850620";"55,6538848876953";"49,5055580139160";"61,8022041320801";"46,31848526000977";"46,10265731811523";"64,6662902832031";"66,8306579589844";"64,35942077636719";"70,3478698730469";"72,1659240722656";"70,2457733154297";"74,0860595703125";"33,5138549804688";"59,82131576538086";"7,15";"8,35248240334258";"8,11203786911920e+00";"55,343";"-3472";"4,44";"40,4503382725273";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2004";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"92,9588470458984";;;;;"0,555555580";"3";"4";"1";"0,000";"0,333";"1";"4";"3";"3";"0,40844354033470198";"0,03609880059957500";"0,355899989604949951";"0,1180135631561279";"-1,19827256367195e+00";;;;;;;;"21,56922823102396";"12,86163781420507";"23,2078286891220";"54,9017944335938";"47,5675163269043";"62,2360610961914";"42,88292312622070";"42,97698211669922";"54,8232650756836";"71,8479080200195";"65,05452728271484";"72,8619689941406";"73,3194198608398";"72,1637420654297";"74,4750823974609";"33,1853103637695";"59,41138839721680";"7,14";"7,98739972568332";"8,06132609704223e+00";"55,155";"-3504";"4,44";"39,4360570294141";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2005";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"98,9514160156250";"0";"1";"0";"1";"0,555555580";"3";"4";"1";"0,000";"0,333";"1";"4";"3";"3";"0,18530045449733701";"-0,00782428868114948";"0,500400006771087646";"0,1246327114105225";"-9,75254635455891e-01";;;;;;;;"26,14786527001954";"12,02791985313607";"19,0122992946030";"56,8333702087402";"49,6225051879883";"64,0442123413086";"48,01174163818359";"47,97632598876953";"59,0474891662598";"74,2661361694336";"64,93115234375000";"74,9436874389648";"74,9253540039062";"74,7109375000000";"75,1397705078125";"33,5004425048828";"59,75346755981445";"7,06";"7,85344333119515";"1,25511479196234e+01";"54,967";"-3595";"4,44";"38,7042751806907";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2006";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"99,6657180786133";;;;;"0,555555580";"3";"4";"1";"0,000";"0,333";"1";"4";"3";"3";"0,11562028527259800";"-0,22684305906295801";"0,915099978446960449";"0,0523400974273682";"-1,67140520557564e-01";;;;;;;;;;"16,2070783931710";"58,4740219116211";"50,6105651855469";"66,3374786376953";"45,87890625000000";"49,14925384521484";"65,8655242919922";"76,3220291137695";"64,83284759521484";"82,8051376342773";"74,9642257690430";"75,6007080078125";"74,3277587890625";"33,6378822326660";"61,00090789794922";"7,11";"7,22888283378747";"1,45068498012794e+01";"54,779";"-3684";"4,44";"38,2039456185166";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2007";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;;;"100,2995147705080";;;;;"0,555555580";"3";"4";"1";"0,000";"0,333";"1";"4";"3";"3";"0,24387425184249900";"-0,15149244666099501";"0,892400026321411133";"0,0563604593276978";"-1,81329486260293e-01";;;;;;;;;;"15,6536233779920";"58,9082489013672";"50,5537605285645";"67,2627487182617";"44,16014862060547";"49,99861526489258";"61,4576148986816";"76,8871154785156";"65,21487426757812";"82,4147720336914";"79,7473373413086";"83,6307449340820";"75,8639221191406";"33,7976493835449";"62,72325897216797";"7,18";"7,44959128065395";"1,24402301542185e+01";"54,590";"-3731";"4,44";"37,8966916432252";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2008";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;"1,785998845761707";"24,8322507744181";"109,9206085205080";;;;;"0,634146330";"3";"4";"1";"0,000";"0,333";"1";"4";"3";"3";"0,23082467913627600";"-0,22508458793163300";"0,976700007915496826";"0,0424574470520020";"-1,08875454879641e-01";;;;;;;;;;"13,0207446030640";"59,8249969482422";"52,2382431030273";"67,4117507934570";"47,89645767211914";"52,42449951171875";"63,1487846374512";"71,3853988647461";"64,87871551513672";"86,5050125122070";"81,8357315063477";"86,8952255249023";"76,7762374877930";"35,3027038574219";"63,05242538452148";"7,07";"7,43324250681199";"1,18450280848451e+01";"54,402";"-3624";"4,44";"37,7764698317861";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2009";"Parliamentary";"Patrick Augustus Mervyn Manning";"People’s National Movement";"4283";"PNM";;;;;;;;"2,176597704933897";"34,5960798992303";"92,2518768310547";;;;;"0,634146330";"3";"4";"1";"0,000";"0,333";"1";"4";"3";"3";"0,34997147321701100";"-0,20764952898025499";"0,731800019741058350";"0,0562013244628906";"-9,15618337624506e-03";;;;;;;;;;"20,0386395137640";"59,8597793579102";"52,9496917724609";"66,7698745727539";"41,69315719604492";"52,29521560668945";"73,2686843872070";"66,8023986816406";"66,11734008789062";"86,2110443115234";"82,2560272216797";"86,2087936401367";"78,3032608032227";"35,4077644348145";"63,04754638671875";"6,84";"6,08991825613079";"1,29263281564835e+01";"54,213";"-3056";"4,44";"37,8322866990887";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2010";"Parliamentary";"Kamla Persad-Bissessar";"United National Congress";"4281";"UNC";;;;;;;;"2,206913917615546";"35,2401299782524";"95,3565597534180";"0";"0";"1";"1";"0,634146330";"2";"4";"1";"0,000";"0,667";"0";"4";"3";"3";"0,33961752057075500";"-0,19858010113239299";"0,825399994850158691";"0,0513966512680054";"-3,06224819239650e-01";;;;;;;;;;"19,5827316321750";"60,3705749511719";"52,7266998291016";"68,0144500732422";"42,40737533569336";"52,13261032104492";"72,0990371704102";"67,9485549926758";"65,14171600341797";"86,9369964599609";"82,6635208129883";"86,6363754272461";"78,6906814575195";"35,5951232910156";"65,49278259277344";"6,87";"6,63487738419619";"1,06758842640035e+01";"54,025";"-2230";"4,44";"38,0466871833423";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2011";"Parliamentary";"Kamla Persad-Bissessar";"United National Congress";"4281";"UNC";;;;;;;;"1,935899151738339";"35,9557434740991";"100,5716247558590";;;;;"0,707317050";"2";"4";"1";"0,000";"0,667";"0";"4";"3";"3";"0,39106017351150502";"-0,17933179438114200";"0,861800014972686768";"0,0518596315383911";"-2,66844100743466e-01";;;;;;;;;;"27,9768569986870";"63,8989105224609";"59,9033241271973";"67,8945007324219";"61,49124908447266";"51,41904067993164";"77,3617095947266";"67,6109695434570";"68,65035247802734";"86,4293365478516";"83,2854156494141";"87,2096786499023";"79,3611450195312";"37,5742607116699";"65,49251556396484";"6,88";"6,63487738419619";"1,81891718453263e+01";"53,836";"-1410";"4,44";"38,4033738758539";"0";"0";"0";"0";"0"
"Caribbean";"TTO";"Trinidad & Tobago";"2012";"Parliamentary";"Kamla Persad-Bissessar";"United National Congress";"4281";"UNC";;;;;;;;"1,960402230511696";"34,2285369848766";"100,0000000000000";;;;;"0,707317050";"2";"4";"1";"0,000";"0,667";"0";"4";"3";"3";"0,48170799016952498";"-0,16671511530876201";"0,789300024509429932";"0,0532352209091187";"-3,86201297868877e-01";;;;;;;;;;"24,5526669350940";"64,6832351684570";"60,2032814025879";"69,1632003784180";"58,56877517700195";"52,36548995971680";"78,6291732788086";"67,1083526611328";"68,82448577880859";"86,8309249877930";"84,0405731201172";"88,5599670410156";"79,5211715698242";"37,8348808288574";"68,74868774414062";"6,88";"6,79836512261580";"1,59062501337793e+01";"53,671";"-880";"4,44";"38,8758679881317";"0";"0";"0";"0";"0"
